time_s,x_m,y_m,yaw_rad,neff,particles,linear_command,angular_command
9.664,0.020332943559843643,0.0966493429070637,-0.22721399611012494,314.84344796555393,800,0.0,0.0
9.856,0.02037720160216342,0.09730620745488008,-0.22723867020064636,296.252419735556,800,0.0,0.0
10.048,0.020471252447735153,0.09792313208648873,-0.2272006393326902,279.7883879264767,800,0.0,0.0
10.24,0.020497559149701923,0.09903780633018403,-0.22898493258160713,777.1887221340224,800,0.0,0.0
10.432,0.020765836030865674,0.09986715475462332,-0.2285940132436557,759.6012946550314,800,0.0,0.0
10.624,0.02097106273912889,0.10064268078994552,-0.22831372348723455,736.4828837188323,800,0.0,0.0
10.816,0.021091647343037728,0.10136447930478137,-0.22853584557361684,710.9536246953946,800,0.0,0.0
11.008000000000001,0.021191514613091877,0.10206229446885688,-0.2287688342941676,683.3559554922152,800,0.0,0.0
11.200000000000001,0.021336315998021462,0.10274452226788715,-0.22863294324033578,653.2493076859099,800,0.0,0.0
11.392,0.021470482653477865,0.10338062109513893,-0.22844569229422218,622.9744737797298,800,0.0,0.0
11.584,0.021510318327032686,0.10397683439850225,-0.2286396408645479,594.6916337195577,800,0.0,0.0
11.776,0.021600675305238657,0.10455070196131505,-0.22853408085194316,566.6883113107267,800,0.0,0.0
11.968,0.021606151291805605,0.10509753677102682,-0.22864083066493102,540.1636909423208,800,0.0,0.0
12.16,0.021590432648034015,0.10560009913829933,-0.22869082660621842,514.6263123965871,800,0.0,0.0
12.352,0.021572906580928048,0.10607895828931158,-0.22883530571018307,490.36617637685214,800,0.0,0.0
12.544,0.021527765300384173,0.10657462851947762,-0.2289411008516038,467.2301679343731,800,0.0,0.0
12.736,0.021563364766242023,0.10700669516726188,-0.22885217318873075,445.49815851459454,800,0.0,0.0
12.928,0.02158873660075961,0.10739899135264035,-0.22880189033630494,425.21207532257057,800,0.0,0.0
13.120000000000001,0.0215489812144826,0.1078172449773413,-0.22889800240193026,405.6820542825097,800,0.0,0.0
13.312000000000001,0.021497210205389847,0.1081795130570173,-0.22890450550957242,387.9582151477485,800,0.0,0.0
13.504,0.021507221430367776,0.10851493945967551,-0.22881769306769817,371.3073560909469,800,0.0,0.0
13.696,0.0215256991616054,0.10883651380588838,-0.22874477737114285,355.3907810506922,800,0.0,0.0
13.888,0.02153215589190126,0.10915334191958616,-0.2286923217084338,340.7170208852897,800,0.0,0.0
14.08,0.02146628054463792,0.10946248406985543,-0.2287345931499245,326.640475459021,800,0.0,0.0
14.272,0.02145061863535974,0.10973299605359293,-0.22868429230015552,313.7969986161018,800,0.0,0.0
14.464,0.021462191059164172,0.10999581200133965,-0.22853332949878657,301.29202037425557,800,0.0,0.0
14.656,0.021465794858525473,0.1102607570377902,-0.22846494659725236,289.6401680786787,800,0.0,0.0
14.848,0.02147113790301839,0.11050288919040546,-0.2284183504675843,278.7869012693327,800,0.0,0.0
15.040000000000001,0.02070076104238271,0.11180928483923232,-0.2304062380783174,779.7287494014512,800,0.0,0.0
15.232000000000001,0.0205960660569885,0.11216430400285565,-0.23007510618385885,768.8993554691485,800,0.0,0.0
15.424,0.02048406192892484,0.11251640612570508,-0.23016309681301728,753.8271527722494,800,0.0,0.0
15.616,0.020361112114531052,0.11286709924118044,-0.23032658300148867,735.8636102206307,800,0.0,0.0
15.808,0.02029739898538834,0.11319561756757675,-0.23010337171646933,716.1634061845216,800,0.0,0.0
16.0,0.02020363749441069,0.11351180635678261,-0.2300375993960051,695.566419774671,800,0.0,0.0
16.192,0.020136164064259658,0.11382277250544551,-0.23006438297047715,674.0455928395944,800,0.0,0.0
16.384,0.020059548529378524,0.1141264493222462,-0.23007542092590638,652.5628021051228,800,0.0,0.0
16.576,0.02001761290115312,0.11439160324146908,-0.23002274964362668,631.7614812684465,800,0.0,0.0
16.768,0.019954092454089432,0.11466464178066821,-0.22996521186779617,610.0239425756254,800,0.0,0.0
16.96,0.019887373143252028,0.11492304960212515,-0.2300119657582651,588.9080246058642,800,0.0,0.0
17.152,0.019865229140471792,0.11517224224506897,-0.22984575395245788,568.7860306253323,800,0.0,0.0
17.344,0.019831296407738723,0.11539440196750789,-0.22970954665778143,549.7073120046415,800,0.0,0.0
17.536,0.01981483396896173,0.11559979328659493,-0.22954389755394322,530.8178399624157,800,0.0,0.0
17.728,0.019820005217850184,0.11581748104164438,-0.22944171479323217,512.9068691801976,800,0.0,0.0
17.92,0.019816777386526686,0.11600143883161274,-0.22932801187806273,496.3102238292116,800,0.0,0.0
18.112000000000002,0.019812932965233253,0.11619502871262648,-0.2292075072096753,480.4072136753691,800,0.0,0.0
18.304000000000002,0.01977698526931544,0.11637911808558112,-0.22922360416614973,464.334826775997,800,0.0,0.0
18.496,0.019745412938829834,0.11656809556024425,-0.22921429942037586,448.89508164690375,800,0.0,0.0
18.688,0.01970195306099007,0.11674811354453189,-0.22922621981531988,433.2314721061981,800,0.0,0.0
18.88,0.01971968500965019,0.11690422434599693,-0.22914920368400304,419.3061071758626,800,0.0,0.0
19.072,0.01967940091768859,0.11705441653654233,-0.22916328011616827,405.1638950801375,800,0.0,0.0
19.264,0.019678159796302813,0.11718777652337123,-0.2291070380372302,392.5217550465645,800,0.0,0.0
19.456,0.019692868249861207,0.11731114659368964,-0.2290416304987013,380.49010583026165,800,0.0,0.0
19.648,0.01966416136354521,0.11746019191982367,-0.22906119118629542,367.7475959775617,800,0.0,0.0
19.84,0.01964123446339251,0.11760139109380574,-0.22908702648469914,355.2716207214243,800,0.0,0.0
20.032,0.019658958259299277,0.11771079933730845,-0.229012198115504,344.5790702961728,800,0.0,0.0
20.224,0.019630167946951157,0.11782263650933911,-0.22899321241412673,333.78554632189764,800,0.0,0.0
20.416,0.019616105270363532,0.11793391706304451,-0.22900830891308432,323.1364261885792,800,0.0,0.0
20.608,0.019646871397682356,0.11802919315327734,-0.22896440634163673,313.64695824979987,800,0.0,0.0
20.8,0.019612368283223654,0.1181290206757772,-0.2289313579724639,304.4080223695185,800,0.0,0.0
20.992,0.019627713208255758,0.1182200985875384,-0.22889995006493802,295.7590672824254,800,0.0,0.0
21.184,0.01960803144501329,0.11832045566970992,-0.2288872499334671,286.97086784069296,800,0.0,0.0
21.376,0.01964184885152987,0.11839456274720465,-0.22879986317867207,279.13493048405627,800,0.0,0.0
21.568,0.019795789285735502,0.11909886522372644,-0.22824665473696237,779.9683635403578,800,0.0,0.0
21.76,0.019713052274781928,0.11923059000674727,-0.22818218102924215,770.1004014821225,800,0.0,0.0
21.952,0.01969203087585067,0.11940199436551147,-0.2282350229998915,756.9481283569838,800,0.0,0.0
22.144000000000002,0.019666352040334893,0.11956025168840835,-0.22828874750353867,741.3660116267417,800,0.0,0.0
22.336000000000002,0.019669640101358084,0.11970400991744623,-0.22803588417782183,724.7098754790701,800,0.0,0.0
22.528,0.019678769843331848,0.11987699243040842,-0.22807567702190568,707.0085422011807,800,0.0,0.0
22.72,0.01969256190827797,0.12002909959839357,-0.22779205175419648,688.5794065410279,800,0.0,0.0
22.912,0.019720243580875978,0.12018671028631514,-0.22761453463235526,670.4377547290643,800,0.0,0.0
23.104,0.01975992614052753,0.12034853701410114,-0.2275118781163057,652.0164915141775,800,0.0,0.0
23.296,0.01977740446102745,0.12051375942899663,-0.22757202314890712,633.3377272481479,800,0.0,0.0
23.488,0.019817916827510065,0.12065944140039592,-0.22743201227534726,615.5608539072474,800,0.0,0.0
23.68,0.019846801009835484,0.12079975397657738,-0.22745175872612355,598.0582460930156,800,0.0,0.0
23.872,0.019858083899568613,0.12093729322515201,-0.2275149044133551,580.1525190572128,800,0.0,0.0
24.064,0.01988056013881538,0.12104601966795504,-0.22737782689941088,563.4897598540231,800,0.0,0.0
24.256,0.019919701551284787,0.121153045004708,-0.22732326467417385,547.1822349893475,800,0.0,0.0
24.448,0.019931617112062417,0.1212681038352026,-0.2272483151775253,531.9191790623532,800,0.0,0.0
24.64,0.019919081416848613,0.12136964054632181,-0.22734122518421485,516.276939255681,800,0.0,0.0
24.832,0.01996552265570288,0.12148366559522113,-0.22726664020223808,501.6902456331025,800,0.0,0.0
25.024,0.019975854707744472,0.12156829966517527,-0.22727202602406704,486.5148738451196,800,0.0,0.0
25.216,0.01997513400464933,0.12166064140205096,-0.22738053775071654,472.38384129953204,800,0.0,0.0
25.408,0.020011015264762372,0.12174324787792781,-0.22734278782670003,459.3847736455093,800,0.0,0.0
25.6,0.020039426325713094,0.12182294464232278,-0.22730512119873758,446.5858070037148,800,0.0,0.0
25.792,0.020032168019036612,0.12190496850119241,-0.22732479349128143,433.2667328012905,800,0.0,0.0
25.984,0.02006781933726277,0.12198452430155883,-0.22724707980112946,421.37751745665247,800,0.0,0.0
26.176000000000002,0.020078431387257928,0.12205624340414253,-0.22723190490298562,408.9723922162019,800,0.0,0.0
26.368000000000002,0.02007998411171579,0.1221212645053891,-0.22720611857371953,397.4713785001638,800,0.0,0.0
26.560000000000002,0.02012429834301682,0.1221909291551642,-0.22709475766791076,386.93623478696037,800,0.0,0.0
26.752,0.020169938006184242,0.12225424890922389,-0.22700611897472767,376.4574817106676,800,0.0,0.0
26.944,0.02019227355622591,0.12232386411740595,-0.22691202991115977,367.0583400785861,800,0.0,0.0
27.136,0.020197083061269445,0.12238346540468459,-0.22687379144124664,356.7723238421214,800,0.0,0.0
27.328,0.020245485427486686,0.12262201836605627,-0.3693510204631747,346.2386840190752,800,0.0,-0.75
27.52,0.020389391883752196,0.12298732746734808,-0.5120785708412372,334.637984625186,800,0.0,-0.75
27.712,0.02059683522218578,0.12332756801930297,-0.6540393595459957,324.15409230645923,800,0.0,-0.75
27.904,0.020688358403049126,0.12362652230054577,-0.7964778709131357,315.0959269499964,800,0.0,-0.75
28.096,0.020515049521381792,0.12462894423835028,-0.9349219297133242,289.7915036515775,800,0.0,-0.75
28.288,0.02071338072693299,0.12529000510900978,-1.072548020781844,254.60140198637438,800,0.0,-0.75
28.48,0.02230863948212115,0.1262056063070809,-1.20733674097583,746.046957414515,800,0.0,-0.75
28.672,0.022870806007019615,0.12672451696934986,-1.345320456775608,694.0766057318771,800,0.0,-0.75
28.864,0.022575354085682495,0.1278987139867628,-1.4750608777397223,536.6982930549912,800,0.0,-0.75
29.056,0.023916994860305203,0.12850359026736782,-1.6055922166045613,374.71142645234005,800,0.0,-0.75
29.248,0.024630050765335077,0.12908065194686374,-1.7414955411242725,292.2427411205343,800,0.0,-0.75
29.44,0.025390804997094996,0.1294411328733555,-1.8793413180396161,239.50270814785,800,0.0,-0.75
29.632,0.024254456204295803,0.12972286447919137,-1.9992072439252209,659.5266675293043,800,0.0,-0.75
29.824,0.026620872303216064,0.12965507514273078,-2.1235878289793018,452.9982649414519,800,0.0,-0.75
30.016000000000002,0.02788932562738638,0.1294193262184619,-2.257297429392186,347.74615932362474,800,0.0,-0.75
30.208000000000002,0.02901438032414335,0.12950634841173103,-2.3899637864141026,255.51385901159256,800,0.0,-0.75
30.400000000000002,0.028964758234888068,0.12969552483978947,-2.5112686816374463,668.9767369233545,800,0.0,-0.75
30.592000000000002,0.030957462380519468,0.1287383476720473,-2.6359550451607197,487.9111236327137,800,0.0,-0.75
30.784,0.03242994404217236,0.12830255158628534,-2.769586668316247,387.0178171386319,800,0.0,-0.75
30.976,0.03366912369025455,0.12820246131599394,-2.908020793914084,332.341620426231,800,0.0,-0.75
31.168,0.03440659396001236,0.12800898132125976,-3.0325968231650133,207.0706051556706,800,0.0,-0.75
31.36,0.03625327218500951,0.1275536372847671,3.126573180884222,667.8208525708183,800,0.0,-0.75
31.552,0.03778223875180509,0.1272463254457745,2.994944280466594,555.5017239385344,800,0.0,-0.75
31.744,0.038755478197816835,0.12696553445653785,2.8608138637572758,461.1031250475009,800,0.0,-0.75
31.936,0.040400172426600614,0.12691302974976515,2.7331094015618653,316.798659259917,800,0.0,-0.75
32.128,0.04141460337892137,0.12669135831958453,2.6014849636898374,228.77017655767366,800,0.0,-0.75
32.32,0.04345593726240332,0.12483375657400524,2.4726156644987762,721.61748684489,800,0.0,-0.75
32.512,0.04361454736158246,0.12339127046507414,2.343242682846782,589.0234939870596,800,0.0,-0.75
32.704,0.045200615051251225,0.12207293656791646,2.219598204111138,385.77972821364773,800,0.0,-0.75
32.896,0.045691578927817625,0.1208451560627697,2.087491288490501,277.07490107032686,800,0.0,-0.75
33.088,0.04649317302440442,0.11973081618897247,1.9558746399940308,741.2719389166629,800,0.0,-0.75
33.28,0.04633918283994238,0.11829306215314847,1.8248568465066413,639.1093738343544,800,0.0,-0.75
33.472,0.047355179329183886,0.1175836635896701,1.699748962538731,441.64082312389235,800,0.0,-0.75
33.664,0.04793055492280143,0.116020686271001,1.5644670717375702,334.28182298937696,800,0.0,-0.75
33.856,0.048016765571980626,0.11481773159125097,1.4254678639755607,284.82578867998154,800,0.0,-0.75
34.048,0.04807758971007057,0.11396574814935896,1.4298959746515791,244.31468846398653,800,0.0,0.0
34.24,0.04764096663592939,0.11337142790313445,1.4375530233020921,754.257307512836,800,0.0,0.0
34.432,0.047479351038431955,0.11223360786089794,1.4433237864544761,700.556808028565,800,0.0,0.0
34.624,0.04977657770795615,0.1302382843187021,1.447410729298129,648.1529244071862,800,0.15,0.0
34.816,0.05308535390042892,0.15756440998485385,1.4512754861518848,594.9284937943924,800,0.15,0.0
35.008,0.05615547567436196,0.18552353457700818,1.4541887648068723,553.8445913090248,800,0.15,0.0
35.2,0.05899921651832844,0.2134463356870991,1.457129809911744,515.3759214425118,800,0.15,0.0
35.392,0.058746153634108705,0.2126720782048908,1.6052647472320363,464.4084935052995,800,0.0,0.75
35.584,0.05883143764656193,0.21156264430492677,1.7509546916134262,429.39158420647345,800,0.0,0.75
35.776,0.05865995368213382,0.21117481925877726,1.8953545904067823,410.25901757862516,800,0.0,0.75
35.968,0.0592344251547821,0.21087089724074054,2.037552975853141,403.5810189934806,800,0.0,0.75
36.160000000000004,0.059452154765987586,0.21040184611017998,2.1803306052448583,390.8729768091458,800,0.0,0.75
36.352000000000004,0.06001711570592801,0.2099813321117096,2.3209714013330203,384.5791417840303,800,0.0,0.75
36.544000000000004,0.06022752263836299,0.21016129281771456,2.460521788294571,378.60879974931333,800,0.0,0.75
36.736000000000004,0.06130398433813902,0.2105826559806281,2.5990594800379148,367.576992411741,800,0.0,0.75
36.928,0.044912198000251966,0.22001212937287373,2.6418442713913137,349.4422210340179,800,0.15,0.0
37.12,0.01907299608806584,0.23497544433050968,2.6362720948552916,323.7373524984742,800,0.15,0.0
37.312,-0.005588876025105112,0.24914145266588364,2.633097902680193,302.8047271467691,800,0.15,0.0
37.504,-0.03012332688905759,0.2632548635054599,2.6298627262220116,281.3827042909462,800,0.15,0.0
37.696,-0.05431621992616888,0.27775696283096896,2.6255056464552755,256.3834968984413,800,0.15,0.0
37.888,-0.0775294655287255,0.29239956282704005,2.621703628349879,764.4522184669157,800,0.15,0.0
38.08,-0.10169830582643814,0.3078160190671825,2.6179544364237373,718.3748716761861,800,0.15,0.0
38.272,-0.1256754408754214,0.3225739333964182,2.613172800979495,661.2777469803443,800,0.15,0.0
38.464,-0.14940297188491708,0.33769121490036785,2.6065405434910627,584.8002069124868,800,0.15,0.0
38.656,-0.17280403700728583,0.35283162414555963,2.6007914087405,515.2056329742769,800,0.15,0.0
38.848,-0.1965790749942442,0.36806560543192357,2.5968338622662657,467.8093401173408,800,0.15,0.0
39.04,-0.2206334127068963,0.3836322943147365,2.5943503282504015,431.8942590372558,800,0.15,0.0
39.232,-0.24489945118082115,0.3994811605602925,2.5931248941216163,406.6944816684888,800,0.15,0.0
39.424,-0.268656655267691,0.4146112955193273,2.5911036757179042,376.8005361537548,800,0.15,0.0
39.616,-0.29263109553557765,0.430003933436768,2.5903624457279513,351.1803099660991,800,0.15,0.0
39.808,-0.3165427852339966,0.445765603024249,2.5884312212335487,326.546736638272,800,0.15,0.0
40.0,-0.34096090118917494,0.46095163757813873,2.5886471000931053,312.92111943483116,800,0.15,0.0
40.192,-0.3649273902640382,0.47713341006178117,2.5874070480806033,292.86117659969716,800,0.15,0.0
40.384,-0.38905838402441856,0.49347198477035836,2.5842556262470335,268.35797258289205,800,0.15,0.0
40.576,-0.41331273658338535,0.509201883262131,2.58555447681087,765.3562753831842,800,0.15,0.0
40.768,-0.4376540520047054,0.5244713402948733,2.586352227385177,727.8549567221969,800,0.15,0.0
40.96,-0.46222586182535486,0.5397771462301137,2.5862495644945316,698.129248526791,800,0.15,0.0
41.152,-0.48655013702074146,0.5555642625225519,2.5849875271663603,662.9946414501317,800,0.15,0.0
41.344,-0.5105396732677547,0.5710387743616141,2.58273311295474,626.0049668055188,800,0.15,0.0
41.536,-0.5350032818303772,0.5865556119769268,2.581422435461608,594.0648888044026,800,0.15,0.0
41.728,-0.5593111553824127,0.6022921752662783,2.579383372402223,555.8890712452642,800,0.15,0.0
41.92,-0.5835433910776506,0.6175993021638677,2.578966482406763,527.2984221972247,800,0.15,0.0
42.112,-0.6073873347884955,0.6326507259846198,2.578110839336114,501.02927940179535,800,0.15,0.0
42.304,-0.6318361957238383,0.6475563992126889,2.5784891431916606,487.2947414294862,800,0.15,0.0
42.496,-0.6565152007127273,0.6629472867409903,2.5792476538234244,468.6339222913855,800,0.15,0.0
42.688,-0.6812026113942352,0.6778672138031083,2.5812067073529885,450.94868437230116,800,0.15,0.0
42.88,-0.705685473206522,0.6926457324199219,2.5821797445096095,432.2576027772757,800,0.15,0.0
43.072,-0.729773467455509,0.7078687583875652,2.581177333466565,415.62884181245397,800,0.15,0.0
43.264,-0.7541636601861782,0.723424477278787,2.5801409271971787,398.8992064642514,800,0.15,0.0
43.456,-0.7791223837652109,0.7391408906856137,2.5803344160909933,380.2187287994642,800,0.15,0.0
43.648,-0.8035250019569857,0.7544297957042427,2.580756305583815,366.29475079890426,800,0.15,0.0
43.84,-0.8279320539341632,0.7696936451613355,2.581041500117122,351.8471473880524,800,0.15,0.0
44.032000000000004,-0.8443147283351892,0.7798724009362038,2.5334758566101563,335.5084616550138,800,0.0,-0.75
44.224000000000004,-0.868057130711222,0.7962563323027598,2.534230673741858,319.2051838524454,800,0.15,0.0
44.416000000000004,-0.8836515035340466,0.8076381871290327,2.4870171603982474,306.4242130247513,800,0.15,0.0
44.608000000000004,-0.9068332603368493,0.8250298860360156,2.487810264924895,294.79126119675357,800,0.15,0.0
44.800000000000004,-0.9296945732245521,0.842609211594843,2.487256716590922,281.11077350682797,800,0.15,0.0
44.992000000000004,-0.9520670091376446,0.8604141385534534,2.4877278556629054,268.0201554496903,800,0.15,0.0
45.184,-0.9521295145769837,0.8609269071917693,2.623736613035385,743.7224950412232,800,0.0,0.75
45.376,-0.951701914882456,0.8616289038879706,2.7636245260224737,689.839297492643,800,0.0,0.75
45.568,-0.9512038923449062,0.8622084764963349,2.902394128814243,631.2093973977225,800,0.0,0.75
45.76,-0.9793390596430103,0.8697491787138196,2.8993386000028583,584.1511320375731,800,0.15,0.0
45.952,-1.0069598270110423,0.8772658756162486,2.8965966166697728,539.0623193230809,800,0.15,0.0
46.144,-1.0248226426988971,0.8835465615784455,2.9391211126882766,479.9505084151881,800,0.0,0.75
46.336,-1.0243287160971242,0.8847917199729514,3.078487724396064,435.96464458957945,800,0.0,0.75
46.528,-1.023729353614054,0.8861270484178876,-3.067926083712282,375.20061140758423,800,0.0,0.75
46.72,-1.0523547291176663,0.8850221169996932,-3.0711091265860837,350.68080852532034,800,0.15,0.0
46.912,-1.080975294805517,0.8837785878455695,-3.073571913596394,324.35914574839717,800,0.15,0.0
47.104,-1.1102945745956403,0.8819996107385575,-3.07372219267629,310.44952091596554,800,0.15,0.0
47.296,-1.139771416903646,0.8806219500502316,-3.074996998543804,298.9010837571467,800,0.15,0.0
47.488,-1.1686054541192203,0.8797327613084792,-3.0785431178382994,282.7423649276689,800,0.15,0.0
47.68,-1.1683017205324633,0.8809029218433871,-2.9380480690043105,261.965451300394,800,0.0,0.75
47.872,-1.1675282836717884,0.883229054049302,-2.8054188911593787,733.6058991393367,800,0.0,0.75
48.064,-1.1678550325776567,0.8839332135088379,-2.670401246804954,652.7562430156878,800,0.0,0.75
48.256,-1.1681791798277343,0.8852123320061911,-2.5348994417138426,559.1433745126839,800,0.0,0.75
48.448,-1.1925850647846958,0.8695997370912064,-2.5413576647033427,480.4270928755583,800,0.15,0.0
48.64,-1.2162145756176752,0.8545032519987421,-2.545583737338299,436.682375027861,800,0.15,0.0
48.832,-1.2410084034732163,0.8388801017750691,-2.5478359390381136,400.4217495204099,800,0.15,0.0
49.024,-1.2650755270867338,0.8239161042418265,-2.5505822767699105,364.01542738536807,800,0.15,0.0
49.216,-1.288969274061315,0.8091474679660455,-2.5530668774634115,333.724580648782,800,0.15,0.0
49.408,-1.312442036533182,0.7951003444268776,-2.5571410514984203,298.6714062090319,800,0.15,0.0
49.6,-1.335762770983227,0.7813224445739082,-2.560248526448976,266.8535004626169,800,0.15,0.0
49.792,-1.3606515364982252,0.7680271560084608,-2.5656236061097966,757.2901009177269,800,0.15,0.0
49.984,-1.3855599668144973,0.7544652372723853,-2.5712620198513934,710.8170975357991,800,0.15,0.0
50.176,-1.4097120590718493,0.7409600815559608,-2.5747040096108567,664.5845701319877,800,0.15,0.0
50.368,-1.4344129175642477,0.7272439135704468,-2.5789035295482856,618.0972511463561,800,0.15,0.0
50.56,-1.4590594084024764,0.7136155630846361,-2.582036920590837,573.7006992471722,800,0.15,0.0
50.752,-1.4836594781339927,0.700259287556406,-2.5857027865906907,521.2856261940625,800,0.15,0.0
50.944,-1.5084427568207557,0.6872236616246252,-2.5889835485166657,469.1625508054104,800,0.15,0.0
51.136,-1.5333718874286726,0.6722933373599205,-2.588554541002336,456.68441972538915,800,0.15,0.0
51.328,-1.5584171345421278,0.6573977378695445,-2.587785306685707,437.78147187095584,800,0.15,0.0
51.52,-1.5835054123952215,0.6424368799258289,-2.587751895175378,418.43572791631436,800,0.15,0.0
51.712,-1.6085894913955048,0.6276590231140686,-2.586801472545709,397.1009243995934,800,0.15,0.0
51.904,-1.6335907494222925,0.6144265684535153,-2.5889625259608713,363.8091103769983,800,0.15,0.0
52.096000000000004,-1.6586267364997644,0.5997074752338158,-2.5877715874002356,342.23987655624677,800,0.15,0.0
52.288000000000004,-1.683782709907019,0.5853231921516511,-2.5860726107986642,314.51453115171506,800,0.15,0.0
52.480000000000004,-1.700502184143322,0.5756728939027567,-2.536328169470933,288.8343567612976,800,0.0,0.75
52.672000000000004,-1.7012865658304166,0.5762635480977512,-2.3918639006681555,265.29705911040656,800,0.0,0.75
52.864000000000004,-1.7019982955824844,0.5773993681853989,-2.2476716757623945,765.0159853157637,800,0.0,0.75
